ID,Text,Sentiment_GT,Source_Dataset,Sentiment_Pred_RoBERTa
70287124.mp4,"I'll read anything, I don't care.",NEGATIVE,ASLLRP,NEUTRAL
70286827.mp4,I can't believe he/she is not guilty. I thought he/she was guilty.,NEUTRAL,ASLLRP,NEGATIVE
70286728.mp4,I can't believe John didn't buy the turkey.,NEUTRAL,ASLLRP,NEGATIVE
70286729.mp4,I can't believe it's not raining. I'm surprised.,NEUTRAL,ASLLRP,NEGATIVE
70286630.mp4,I can't believe there has not been a decision yet.,NEUTRAL,ASLLRP,NEGATIVE
97999018.mp4,I'm not tired.,POSITIVE,ASLLRP,NEUTRAL
97998821.mp4,I don't want anything.,NEUTRAL,ASLLRP,NEGATIVE
97998624.mp4,He/she doesn't want anything? I doubt that. I think he/she wants something.,NEGATIVE,ASLLRP,NEUTRAL
97997834.mp4,My pay increased a little bit.,NEUTRAL,ASLLRP,POSITIVE
97997735.mp4,I start off warm and then later I get really hot.,NEUTRAL,ASLLRP,NEGATIVE
97997637.mp4,"I am not warm, I am cold!",NEUTRAL,ASLLRP,NEGATIVE
97997539.mp4,"I'm not happy, I'm sad.",NEUTRAL,ASLLRP,NEGATIVE
97997440.mp4,"Wow, I'm really tired.",NEUTRAL,ASLLRP,NEGATIVE
97997341.mp4,I'm not skilled.,NEUTRAL,ASLLRP,NEGATIVE
97997243.mp4,"His name is not John...Wow, it's awful.",POSITIVE,ASLLRP,NEGATIVE
97996849.mp4,It doesn't matter to me. I like anything.,POSITIVE,ASLLRP,NEUTRAL
97996750.mp4,That dog isn't mine.,NEUTRAL,ASLLRP,NEGATIVE
97996651.mp4,Mary stopped rowing. She's not going to do it any more.,NEUTRAL,ASLLRP,NEGATIVE
97996256.mp4,"I didn't see the accident, I was asleep.",POSITIVE,ASLLRP,NEUTRAL
97996158.mp4,I didn't wash my clothes.,NEUTRAL,ASLLRP,NEGATIVE
97967.mp4,I can never find an umbrella when it rains.,NEUTRAL,ASLLRP,NEGATIVE
97958.mp4,There is always a pop quiz on the days I choose not to study.,NEUTRAL,ASLLRP,NEGATIVE
97959.mp4,If it happens to rain I won't have an umbrella.,NEUTRAL,ASLLRP,NEGATIVE
979410.mp4,"When I don't study, there is always a pop quiz.",NEUTRAL,ASLLRP,NEGATIVE
979114.mp4,Why didn't you buy car insurance?,NEUTRAL,ASLLRP,NEGATIVE
979015.mp4,"He/She will buy flowers for you, for sure.",NEUTRAL,ASLLRP,POSITIVE
978916.mp4,He/She will for sure give him/her flowers.,NEUTRAL,ASLLRP,POSITIVE
978817.mp4,Where do we go if there's an emergency?,NEGATIVE,ASLLRP,NEUTRAL
978521.mp4,I don't even have one dollar.,NEUTRAL,ASLLRP,NEGATIVE
978522.mp4,I don't have any money.,NEUTRAL,ASLLRP,NEGATIVE
978324.mp4,"If I don't read, I will be bored.",NEUTRAL,ASLLRP,NEGATIVE
978225.mp4,"Near the end of the semester, I cannot socialize as much.",NEUTRAL,ASLLRP,NEGATIVE
977928.mp4,John has been treating Mary awfully and I just want her to break up with him.,NEUTRAL,ASLLRP,NEGATIVE
977929.mp4,"If you win the lottery, will you go to Jamaica?",POSITIVE,ASLLRP,NEUTRAL
4038707.mp4,"If you study consistently, you will ace the class.",NEUTRAL,ASLLRP,POSITIVE
40386710.mp4,"If you work hard, the boss will like you.",NEUTRAL,ASLLRP,POSITIVE
40386611.mp4,"If mom comes, I have to clean the house.",POSITIVE,ASLLRP,NEUTRAL
40386513.mp4,Do you like work?,POSITIVE,ASLLRP,NEUTRAL
40386414.mp4,Do you like class?,POSITIVE,ASLLRP,NEUTRAL
40386019.mp4,Who does he/she like?,POSITIVE,ASLLRP,NEUTRAL
75784810.mp4,"I'm sorry, you have to wait. Sit over there.",NEUTRAL,ASLLRP,NEGATIVE
75784513.mp4,My nephew has strange shoes that have red blinking lights.,NEUTRAL,ASLLRP,NEGATIVE
75784217.mp4,The doctor told me that Mom was acting strange and that she better go to the hospital and stay overnight.,NEUTRAL,ASLLRP,NEGATIVE
75783625.mp4,It's weird because Mary told me she would be home around midnight but I think she won't get home until three in the morning.,NEUTRAL,ASLLRP,NEGATIVE
75783329.mp4,"I didn't know that I was not allowed to sit on the table, I'm sorry.",NEUTRAL,ASLLRP,NEGATIVE
11946810.mp4,Father watched the boy smirk and it didn't seem like the boy was sorry.,NEGATIVE,ASLLRP,NEUTRAL
11946513.mp4,The black bike is better but the red bike is cheaper.,NEUTRAL,ASLLRP,POSITIVE
11946414.mp4,"If it's cold, my mom won't go out.",NEUTRAL,ASLLRP,NEGATIVE
11946316.mp4,The teacher didn't tell me class was cancelled so I went and sat there waiting for about twenty minutes.,NEUTRAL,ASLLRP,NEGATIVE
11946217.mp4,Mary likes red shoes.,POSITIVE,ASLLRP,NEUTRAL
11946118.mp4,"Now that it's cold, I need better shoes.",POSITIVE,ASLLRP,NEGATIVE
11946020.mp4,Was the movie Election any good? Is it funny?,POSITIVE,ASLLRP,NEUTRAL
11945921.mp4,"That movie, Election, is weird but it's funny.",POSITIVE,ASLLRP,NEUTRAL
11945823.mp4,My son wants to be an interpreter.,NEUTRAL,ASLLRP,POSITIVE
11945428.mp4,Mary is funny. She really wants an ugly dog.,NEUTRAL,ASLLRP,NEGATIVE
5886728.mp4,"Joe is a good interpreter, but he isn't proficient.",NEUTRAL,ASLLRP,NEGATIVE
58867010.mp4,The boy's bike crashed and he fell off.,NEUTRAL,ASLLRP,NEGATIVE
58865825.mp4,Do you think People magazine is any good?,POSITIVE,ASLLRP,NEUTRAL
58865726.mp4,I lied and told my wife that her mom's food was good when really it wasn't.,NEUTRAL,ASLLRP,NEGATIVE
26828011.mp4,The car isn't broken. Are you using the wrong key?,NEUTRAL,ASLLRP,NEGATIVE
26828012.mp4,"Yes, the car is broken down.",NEUTRAL,ASLLRP,NEGATIVE
26827814.mp4,I have the right key for the car.,NEUTRAL,ASLLRP,POSITIVE
26827616.mp4,"Cousin John's car broke down, do you remember?",NEGATIVE,ASLLRP,NEUTRAL
26827517.mp4,"It wasn't John whose car broke down, it was Mary.",NEGATIVE,ASLLRP,NEUTRAL
26827518.mp4,"Yes, the car really is broken down.",NEUTRAL,ASLLRP,NEGATIVE
26827419.mp4,"John didn't get into an accident with a truck, he got into an accident with another car.",NEGATIVE,ASLLRP,NEUTRAL
26827320.mp4,"No, the car is not broken.",POSITIVE,ASLLRP,NEUTRAL
26827123.mp4,"No, the car is not broken.",POSITIVE,ASLLRP,NEUTRAL
26826136.mp4,It didn't even rain a little bit.,NEUTRAL,ASLLRP,NEGATIVE
26826037.mp4,I'm surprised. I can't believe it's not raining. I wonder why.,NEUTRAL,ASLLRP,NEGATIVE
36295788.mp4,"The weather today isn't lousy, it's fine.",NEUTRAL,ASLLRP,POSITIVE
36293792.mp4,Why isn't there any pineapple cream cheese?,NEUTRAL,ASLLRP,NEGATIVE
36293793.mp4,"No, your sister doesn't like pineapple cream cheese.",NEUTRAL,ASLLRP,NEGATIVE
36290798.mp4,If that is pineapple cream cheese then I won't eat the bagel.,NEUTRAL,ASLLRP,NEGATIVE
36290799.mp4,I agree with you. If that's pineapple cream cheese then I won't eat the bagel.,POSITIVE,ASLLRP,NEGATIVE
36289800.mp4,I like chocolate cereal but there isn't any. Why is that?,NEUTRAL,ASLLRP,NEGATIVE
36289801.mp4,The sister doesn't like chocolate cereal.,NEUTRAL,ASLLRP,NEGATIVE
36287804.mp4,"No, I don't like chocolate cereal.",NEUTRAL,ASLLRP,NEGATIVE
559798.mp4,"""It never snows here in Boston."" ""Yes, it snows a lot in Boston. Have you spent a winter here before?""",POSITIVE,ASLLRP,NEUTRAL
5597810.mp4,"""The water I drank tasted funny."" ""No it tastes normal to me.""",POSITIVE,ASLLRP,NEUTRAL
5597612.mp4,"""He/she shouldn't go to the baseball game because it's going to rain."" ""No, it's not going to rain, and even if it did, the baseball game wouldn't be cancelled.""",NEUTRAL,ASLLRP,NEGATIVE
5597513.mp4,"""I suggest that you don`t fly with American Airlines because their plane tickets are expensive.""  ""No. Well, yes, they are probably expensive but if they are really expensive, I`m stuck because they are the only one with a direct flight from Boston to Miami.""",NEUTRAL,ASLLRP,NEGATIVE
5597019.mp4,Does the party tonight start at 8 or 9?,POSITIVE,ASLLRP,NEUTRAL
5596920.mp4,You look like you don't feel good. Are you okay - what's wrong?,NEUTRAL,ASLLRP,NEGATIVE
5596624.mp4,Who loves Bill?,POSITIVE,ASLLRP,NEUTRAL
5596426.mp4,Do you like Boston?,POSITIVE,ASLLRP,NEUTRAL
5595834.mp4,Did someone win the lottery?,POSITIVE,ASLLRP,NEUTRAL
1539428.mp4,“The economy now is great! It`s fine.” “No! It`s really messed up now.”,POSITIVE,ASLLRP,NEGATIVE
17601179.mp4,I got a D in the class; I accepted it.,NEUTRAL,ASLLRP,POSITIVE
17597185.mp4,I know that I should enter the haunted house at my own risk.,NEGATIVE,ASLLRP,NEUTRAL
17594191.mp4,My mom is getting old.,NEUTRAL,ASLLRP,NEGATIVE
17589200.mp4,"Last break, I completed all of my homework ahead of time.",NEUTRAL,ASLLRP,POSITIVE
17591196.mp4,I'm almost finished with my homework.,NEUTRAL,ASLLRP,POSITIVE
17588201.mp4,I analyzed and looked over the math problem.,NEGATIVE,ASLLRP,NEUTRAL
17587204.mp4,My other friends joined me last night.,POSITIVE,ASLLRP,NEUTRAL
17585207.mp4,I volunteer to help other organizations.,POSITIVE,ASLLRP,NEUTRAL
423148.mp4,Good weather has not arrived in Boston… Hurry up!,POSITIVE,ASLLRP,NEUTRAL
423159.mp4,My family does not vacation every year any more.,NEUTRAL,ASLLRP,NEGATIVE
4231712.mp4,The horses do not like running in the rain.,NEUTRAL,ASLLRP,NEGATIVE
4232015.mp4,The friends have not gone to the theater because of traffic.,POSITIVE,ASLLRP,NEGATIVE
4232218.mp4,I don`t like asking for directions.,POSITIVE,ASLLRP,NEGATIVE
4232319.mp4,"Honestly, I don`t like commuting to work by bicycle.",POSITIVE,ASLLRP,NEGATIVE
4232320.mp4,That baby doesn`t like fireworks; it`s crying.,NEUTRAL,ASLLRP,NEGATIVE
4232421.mp4,The friends have not gone to the beach.,POSITIVE,ASLLRP,NEUTRAL
4232623.mp4,I have decided not to invite Mary because she doesn`t get along with that crowd.,NEUTRAL,ASLLRP,NEGATIVE
4232725.mp4,My friend doesn`t want to buy a plaid shirt.,POSITIVE,ASLLRP,NEGATIVE
4232826.mp4,I don`t want to buy shorts.,NEUTRAL,ASLLRP,NEGATIVE
4232927.mp4,My sister doesn`t want a headband for her birthday.,NEUTRAL,ASLLRP,NEGATIVE
4233129.mp4,I didn`t enjoy talking to Donna and Jessica.,POSITIVE,ASLLRP,NEGATIVE
4236881.mp4,I'm not going to move out to San Diego because I'm not even ready.,NEUTRAL,ASLLRP,NEGATIVE
4233332.mp4,My friends talked and decided not to crash the party.,POSITIVE,ASLLRP,NEUTRAL
4233433.mp4,My friends realized they didn`t want a pizza party because it has been the norm.,POSITIVE,ASLLRP,NEUTRAL
4234954.mp4,Where do the horses tend to play?,POSITIVE,ASLLRP,NEUTRAL
4235056.mp4,Who will join the friends` outing to the movie theater?,POSITIVE,ASLLRP,NEUTRAL
4235765.mp4,Why are friends going to the beach?,POSITIVE,ASLLRP,NEUTRAL
4235866.mp4,Who wants to play Frisbee?,POSITIVE,ASLLRP,NEUTRAL
4235867.mp4,Who wants to play Frisbee?,POSITIVE,ASLLRP,NEUTRAL
4236171.mp4,My friend wants to buy a plaid shirt.,POSITIVE,ASLLRP,NEUTRAL
4236374.mp4,Why did the bride and groom end the wedding?,NEUTRAL,ASLLRP,NEGATIVE
4236576.mp4,Why do you have to move to San Diego?,NEUTRAL,ASLLRP,NEGATIVE
4236577.mp4,Why does that friend look like he`s going to pass out?,POSITIVE,ASLLRP,NEGATIVE
4236678.mp4,Why did you drink hard and pass out last night?,NEUTRAL,ASLLRP,NEGATIVE
4236779.mp4,What time did my friend crash the party?,POSITIVE,ASLLRP,NEUTRAL
4236780.mp4,When is the pizza party that my friend is hosting?,POSITIVE,ASLLRP,NEUTRAL
1572107.mp4,I had to ask for directions because I had no idea where to go.,NEUTRAL,ASLLRP,NEGATIVE
15720710.mp4,Friends go to the beach to sunbathe because they are pale.,POSITIVE,ASLLRP,NEUTRAL
15720711.mp4,My friends tend to play Frisbee at the park.,POSITIVE,ASLLRP,NEUTRAL
15720414.mp4,My friend wanted a plaid shirt because there will be a formal party soon.,POSITIVE,ASLLRP,NEUTRAL
15720020.mp4,"Last night, my friend passed out because he drank too much.",POSITIVE,ASLLRP,NEGATIVE
15719921.mp4,My friend passed out last night because he drank too much.,POSITIVE,ASLLRP,NEGATIVE
15719922.mp4,My friend passed out last night because it was his birthday.,POSITIVE,ASLLRP,NEUTRAL
15719823.mp4,My friend crashed the party because he had just finished his final exam.,POSITIVE,ASLLRP,NEGATIVE
15719526.mp4,"If the students listen to their teacher, they will learn something.",NEUTRAL,ASLLRP,POSITIVE
15719428.mp4,"If Bob studies literature, he will pass his final exam.",NEUTRAL,ASLLRP,POSITIVE
15719132.mp4,"If my aunt makes a blueberry pie, I will run home to gobble all of it up!",NEUTRAL,ASLLRP,POSITIVE
15719033.mp4,"If I have to pay rent now, that is fine, I'll just cancel my vacation.",NEUTRAL,ASLLRP,NEGATIVE
15718934.mp4,"When a bad storm comes to Boston, I will stay home.",NEGATIVE,ASLLRP,NEUTRAL
15718836.mp4,"If Bob adopts a big dog, he has to accept that he will spend lots of money on the dog.",POSITIVE,ASLLRP,NEUTRAL
15718540.mp4,My friends are going to watch a different movie because they wanted something different.,POSITIVE,ASLLRP,NEUTRAL
15718442.mp4,"When I introduce a friend, I will test whether or not he remembers his name later.",POSITIVE,ASLLRP,NEUTRAL
15718343.mp4,"If my friend asks for directions, I have to drive.",POSITIVE,ASLLRP,NEUTRAL
15718146.mp4,"When my friend goes sunbathing at the beach, I have to bring lotion.",POSITIVE,ASLLRP,NEUTRAL
15717948.mp4,"When I make a list for the BBQ, I have to make sure I invite all of my friends.",POSITIVE,ASLLRP,NEUTRAL
15717850.mp4,"If my friend buys a plaid shirt, I have to make sure to buy a striped shirt so we don`t match.",POSITIVE,ASLLRP,NEUTRAL
15717456.mp4,"If your friend passes out, I won`t take care of him.",POSITIVE,ASLLRP,NEGATIVE
15717258.mp4,"If your friend crashes my party, I will kick him out.",POSITIVE,ASLLRP,NEGATIVE
15717259.mp4,"If my friend hosts a pizza party, I will bring a supreme sized pizza.",POSITIVE,ASLLRP,NEUTRAL
15717061.mp4,The student would not obey the teacher.,NEUTRAL,ASLLRP,NEGATIVE
15716766.mp4,Mother is not sick today.,POSITIVE,ASLLRP,NEUTRAL
15716668.mp4,My aunt isn`t an expert at making apple pies.,NEUTRAL,ASLLRP,NEGATIVE
28917.mp4,Mac beats PC because Mac is very compatible with people.,NEUTRAL,ASLLRP,POSITIVE
29019.mp4,"Last night, I played a close game of basketball with my friend. The score was 30-28 when it ended.",POSITIVE,ASLLRP,NEUTRAL
29322.mp4,My mother wears glasses because she thinks she looks cool in them.,NEUTRAL,ASLLRP,POSITIVE
29424.mp4,"Throughout my high school years, my mother always had to wake me up because the alarm couldn`t.",NEGATIVE,ASLLRP,NEUTRAL
29727.mp4,I missed my morning class because I slept in.,NEUTRAL,ASLLRP,NEGATIVE
30337.mp4,Is the movie good?,POSITIVE,ASLLRP,NEUTRAL
84087.mp4,My friend drives.,POSITIVE,ASLLRP,NEUTRAL
84088.mp4,My friend goes out to a party.,POSITIVE,ASLLRP,NEUTRAL
841010.mp4,My friend goes out fishing.,POSITIVE,ASLLRP,NEUTRAL
841111.mp4,My friend is currently planning a surprise event.,POSITIVE,ASLLRP,NEUTRAL
841213.mp4,My friend travels.,POSITIVE,ASLLRP,NEUTRAL
841314.mp4,My friend is playing video games.,POSITIVE,ASLLRP,NEUTRAL
841415.mp4,My friend is calling home on the video phone.,POSITIVE,ASLLRP,NEUTRAL
841516.mp4,My friend is surfing the web.,POSITIVE,ASLLRP,NEUTRAL
841517.mp4,Did your friend drive?,POSITIVE,ASLLRP,NEUTRAL
841618.mp4,Is your friend`s party good?,POSITIVE,ASLLRP,NEUTRAL
841821.mp4,Will Bob be surprised at his surprise party?,POSITIVE,ASLLRP,NEUTRAL
842023.mp4,Has your friend experienced travelling?,POSITIVE,ASLLRP,NEUTRAL
842024.mp4,Is the video game easy to beat?,POSITIVE,ASLLRP,NEUTRAL
842125.mp4,Is the video phone clear?,POSITIVE,ASLLRP,NEUTRAL
842429.mp4,Where is your friend driving to?,POSITIVE,ASLLRP,NEUTRAL
842530.mp4,When did your friend start driving?,POSITIVE,ASLLRP,NEUTRAL
842631.mp4,When does the party start?,POSITIVE,ASLLRP,NEUTRAL
842732.mp4,What kind of a party is it?,POSITIVE,ASLLRP,NEUTRAL
843037.mp4,When are your friends going fishing?,POSITIVE,ASLLRP,NEUTRAL
843239.mp4,What time is the surprise party?,POSITIVE,ASLLRP,NEUTRAL
843342.mp4,Why don`t you like that video game?,POSITIVE,ASLLRP,NEGATIVE
843443.mp4,Why does your friend love travelling?,POSITIVE,ASLLRP,NEUTRAL
843848.mp4,Why is your friend addicted to the Internet?,POSITIVE,ASLLRP,NEGATIVE
843950.mp4,"If my friend is driving, I sleep in the back seat.",POSITIVE,ASLLRP,NEUTRAL
844052.mp4,"If my friend goes out to a party, I will join them for sure.",POSITIVE,ASLLRP,NEUTRAL
844153.mp4,"If my friend goes out to a party, my roommate and I will join.",POSITIVE,ASLLRP,NEUTRAL
844356.mp4,"If my friend goes out fishing, I have to monitor the weather to make sure it`s fine for fishing.",POSITIVE,ASLLRP,NEUTRAL
844457.mp4,"When my friend goes out fishing, the fish has to go in the bucket immediately so it will be fresh.",POSITIVE,ASLLRP,NEUTRAL
844661.mp4,"When I arrive school, I have to text my mother to tell her I`ve arrived safely.",POSITIVE,ASLLRP,NEUTRAL
844762.mp4,"If my friend goes travelling, I just have to join.",POSITIVE,ASLLRP,NEUTRAL
844965.mp4,"Once my father starts playing video games, I tend to go to my room because it`s boring to watch him and he doesn`t know how to play video games.",NEUTRAL,ASLLRP,NEGATIVE
